Date &Time [DD-MM-YYYY/HH:MM:SS],Phase,Barometric pressure [hPa],Salinity [â],CH1 O2 input [phase],CH1 temp (∞C),CH1 O2 [mgO2/L],CH2 O2 input [phase],CH2 temp (∞C),CH2 O2 [mgO2/L],CH3 O2 input [phase],CH3 temp (∞C),CH3 O2 [mgO2/L],CH4 O2 input [phase],CH4 temp (∞C),CH4 O2 [mgO2/L],CH5 O2 input [V],CH5 temp (∞C),CH5 O2 [mgO2/L],CH6 O2 input [V],CH6 temp (∞C),CH6 O2 [mgO2/L],CH7 O2 input [V],CH7 temp (∞C),CH7 O2 [mgO2/L],CH8 O2 input [V],CH8 temp (∞C),CH8 O2 [mgO2/L],CH1 Velocity input [V],CH1 Velocity [cm/s],CH5 Velocity input [V],CH5 Velocity [cm/s],AMB temp N∞1 input [V],AMB temp N∞1 [∞C],AMB temp N∞1 relay,AMB temp N∞2 input [V],AMB temp N∞2 [∞C],AMB temp N∞2 relay,AMB O2 N∞1 input (V),AMB O2 N∞1 temp (∞C),AMB O2 N∞1 [mgO2/L],AMB O2 N∞1 relay,AMB O2 N∞2 input (V),AMB O2 N∞2 temp (∞C),AMB O2 N∞2 [mgO2/L],AMB O2 N∞2 relay,User event
2024-08-16/3:39:47 PM,M4   ,1013,0,29.99,9.36,11.53,30.44,9.36,11.55,30.97,9.36,11.47,30.99,9.36,11.57,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:39:48 PM,M4   ,1013,0,30,9.36,11.52,30.49,9.36,11.5,31.03,9.36,11.41,31,9.36,11.56,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:39:49 PM,M4   ,1013,0,30.02,9.36,11.5,30.47,9.36,11.52,31,9.36,11.44,31,9.36,11.56,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:39:50 PM,M4   ,1013,0,30.02,9.36,11.5,30.47,9.36,11.52,31,9.36,11.44,30.99,9.36,11.57,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:39:51 PM,M4   ,1013,0,30,9.35,11.53,30.49,9.35,11.5,31,9.35,11.44,31,9.35,11.57,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:39:52 PM,M4   ,1013,0,30.01,9.35,11.52,30.44,9.35,11.55,30.99,9.35,11.45,30.99,9.35,11.58,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:39:53 PM,M4   ,1013,0,29.95,9.35,11.58,30.47,9.35,11.52,31.03,9.35,11.41,31,9.35,11.57,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:39:54 PM,M4   ,1013,0,30.04,9.36,11.48,30.5,9.36,11.49,31.02,9.36,11.42,31,9.36,11.56,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:39:55 PM,M4   ,1013,0,29.98,9.35,11.55,30.47,9.35,11.52,30.97,9.35,11.47,30.99,9.35,11.58,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:39:56 PM,M4   ,1013,0,30.03,9.36,11.49,30.49,9.36,11.5,31,9.36,11.44,31,9.36,11.56,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:39:57 PM,M4   ,1013,0,30,9.35,11.53,30.45,9.35,11.54,31.01,9.35,11.43,30.99,9.35,11.58,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:39:58 PM,M4   ,1013,0,30.02,9.35,11.51,30.46,9.35,11.53,31,9.35,11.44,30.99,9.35,11.58,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:39:59 PM,M4   ,1013,0,30.01,9.35,11.52,30.46,9.35,11.53,30.97,9.35,11.47,30.98,9.35,11.59,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:00 PM,M4   ,1013,0,30.02,9.35,11.51,30.49,9.35,11.5,31,9.35,11.44,31,9.35,11.57,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:01 PM,M4   ,1013,0,30.01,9.35,11.52,30.47,9.35,11.52,31,9.35,11.44,30.98,9.35,11.59,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:02 PM,M4   ,1013,0,30.05,9.35,11.48,30.49,9.35,11.5,31,9.35,11.44,30.97,9.35,11.6,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:03 PM,M4   ,1013,0,29.99,9.35,11.54,30.48,9.35,11.51,30.99,9.35,11.45,31,9.35,11.57,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:04 PM,M4   ,1013,0,30.01,9.35,11.52,30.45,9.35,11.54,30.98,9.35,11.46,30.98,9.35,11.59,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:05 PM,M4   ,1013,0,29.99,9.36,11.53,30.47,9.36,11.52,30.99,9.36,11.45,30.98,9.36,11.58,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:06 PM,M4   ,1013,0,29.99,9.36,11.53,30.51,9.36,11.48,31.03,9.36,11.41,30.97,9.36,11.59,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:07 PM,M4   ,1013,0,29.98,9.36,11.54,30.47,9.36,11.52,30.97,9.36,11.47,30.97,9.36,11.59,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:08 PM,M4   ,1013,0,29.99,9.36,11.53,30.49,9.36,11.5,31.02,9.36,11.42,31.01,9.36,11.55,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:09 PM,M4   ,1013,0,30.01,9.35,11.52,30.46,9.35,11.53,30.95,9.35,11.49,30.99,9.35,11.58,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:10 PM,M4   ,1013,0,30,9.35,11.53,30.45,9.35,11.54,31,9.35,11.44,30.97,9.35,11.6,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:11 PM,M4   ,1013,0,29.99,9.35,11.54,30.48,9.35,11.51,31.01,9.35,11.43,30.98,9.35,11.59,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:12 PM,M4   ,1013,0,29.99,9.35,11.54,30.46,9.35,11.53,30.99,9.35,11.45,31.01,9.35,11.56,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:13 PM,M4   ,1013,0,30.01,9.35,11.52,30.51,9.35,11.48,30.97,9.35,11.47,31,9.35,11.57,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:14 PM,M4   ,1013,0,29.99,9.35,11.54,30.49,9.35,11.5,30.98,9.35,11.46,31,9.35,11.57,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:15 PM,M4   ,1013,0,30,9.35,11.53,30.48,9.35,11.51,30.97,9.35,11.47,30.99,9.35,11.58,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:16 PM,M4   ,1013,0,29.99,9.35,11.54,30.52,9.35,11.47,30.99,9.35,11.45,31,9.35,11.57,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:17 PM,M4   ,1013,0,29.98,9.35,11.55,30.48,9.35,11.51,30.99,9.35,11.45,31,9.35,11.57,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:18 PM,M4   ,1013,0,30.01,9.35,11.52,30.46,9.35,11.53,30.96,9.35,11.48,31.01,9.35,11.56,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:19 PM,M4   ,1013,0,30,9.35,11.53,30.47,9.35,11.52,31.02,9.35,11.42,31.01,9.35,11.56,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:20 PM,M4   ,1013,0,29.98,9.35,11.55,30.52,9.35,11.47,31.01,9.35,11.43,30.99,9.35,11.58,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:21 PM,M4   ,1013,0,30,9.35,11.53,30.46,9.35,11.53,31.04,9.35,11.4,31,9.35,11.57,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:22 PM,M4   ,1013,0,29.96,9.35,11.57,30.46,9.35,11.53,30.99,9.35,11.45,30.97,9.35,11.6,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:23 PM,M4   ,1013,0,29.98,9.35,11.55,30.47,9.35,11.52,31,9.35,11.44,31.01,9.35,11.56,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:24 PM,M4   ,1013,0,29.99,9.35,11.54,30.47,9.35,11.52,31,9.35,11.44,30.97,9.35,11.6,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:25 PM,M4   ,1013,0,30,9.35,11.53,30.45,9.35,11.54,31.04,9.35,11.4,31,9.35,11.57,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:26 PM,M4   ,1013,0,30,9.35,11.53,30.55,9.35,11.44,31.05,9.35,11.39,30.98,9.35,11.59,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:27 PM,M4   ,1013,0,29.99,9.35,11.54,30.5,9.35,11.49,30.99,9.35,11.45,31,9.35,11.57,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:28 PM,M4   ,1013,0,30.01,9.34,11.52,30.49,9.34,11.51,31,9.34,11.45,30.99,9.34,11.58,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:29 PM,M4   ,1013,0,29.98,9.34,11.55,30.51,9.34,11.49,31,9.34,11.45,31,9.34,11.57,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:30 PM,M4   ,1013,0,30.01,9.34,11.52,30.46,9.34,11.54,30.98,9.34,11.47,31.01,9.34,11.56,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:31 PM,M4   ,1013,0,30,9.34,11.53,30.49,9.34,11.51,30.99,9.34,11.46,31,9.34,11.57,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:32 PM,M4   ,1013,0,30,9.34,11.53,30.49,9.34,11.51,30.99,9.34,11.46,30.98,9.34,11.59,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:33 PM,M4   ,1013,0,29.96,9.34,11.58,30.46,9.34,11.54,30.98,9.34,11.47,31,9.34,11.57,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:34 PM,M4   ,1013,0,30,9.34,11.53,30.52,9.34,11.48,30.97,9.34,11.48,30.97,9.34,11.6,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:35 PM,M4   ,1013,0,30.01,9.34,11.52,30.49,9.34,11.51,30.96,9.34,11.49,30.99,9.34,11.58,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:36 PM,M4   ,1013,0,30,9.35,11.53,30.47,9.35,11.52,30.98,9.35,11.46,30.98,9.35,11.59,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:37 PM,M4   ,1013,0,30.01,9.34,11.52,30.48,9.34,11.52,30.98,9.34,11.47,30.99,9.34,11.58,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:38 PM,M4   ,1013,0,29.98,9.34,11.55,30.48,9.34,11.52,30.99,9.34,11.46,31,9.34,11.57,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:39 PM,M4   ,1013,0,30.01,9.34,11.52,30.45,9.34,11.55,30.96,9.34,11.49,30.99,9.34,11.58,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:40 PM,M4   ,1013,0,30.03,9.34,11.5,30.52,9.34,11.48,30.99,9.34,11.46,30.98,9.34,11.59,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:41 PM,M4   ,1013,0,29.98,9.34,11.55,30.48,9.34,11.52,30.97,9.34,11.48,30.99,9.34,11.58,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:42 PM,M4   ,1013,0,30,9.34,11.53,30.46,9.34,11.54,30.99,9.34,11.46,30.98,9.34,11.59,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:43 PM,M4   ,1013,0,29.99,9.34,11.54,30.51,9.34,11.49,30.99,9.34,11.46,30.98,9.34,11.59,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:44 PM,M4   ,1013,0,30.02,9.34,11.51,30.49,9.34,11.51,31,9.34,11.45,31,9.34,11.57,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:45 PM,M4   ,1013,0,30.03,9.34,11.5,30.5,9.34,11.5,30.98,9.34,11.47,30.97,9.34,11.6,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:46 PM,M4   ,1013,0,30.01,9.34,11.52,30.48,9.34,11.52,31,9.34,11.45,31.02,9.34,11.55,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:47 PM,M4   ,1013,0,29.98,9.34,11.55,30.48,9.34,11.52,31.01,9.34,11.44,30.97,9.34,11.6,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:48 PM,M4   ,1013,0,30,9.34,11.53,30.46,9.34,11.54,30.98,9.34,11.47,30.99,9.34,11.58,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:49 PM,M4   ,1013,0,30.03,9.34,11.5,30.48,9.34,11.52,31,9.34,11.45,30.98,9.34,11.59,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:50 PM,M4   ,1013,0,29.99,9.34,11.54,30.52,9.34,11.48,30.99,9.34,11.46,31,9.34,11.57,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:51 PM,M4   ,1013,0,30,9.34,11.53,30.47,9.34,11.53,30.99,9.34,11.46,30.98,9.34,11.59,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:52 PM,M4   ,1013,0,30,9.34,11.53,30.47,9.34,11.53,31,9.34,11.45,31.02,9.34,11.55,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:53 PM,M4   ,1013,0,30,9.34,11.53,30.49,9.34,11.51,30.99,9.34,11.46,31,9.34,11.57,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:54 PM,M4   ,1013,0,29.97,9.34,11.56,30.48,9.34,11.52,31.02,9.34,11.43,31.01,9.34,11.56,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:55 PM,M4   ,1013,0,30.01,9.34,11.52,30.49,9.34,11.51,31.02,9.34,11.43,31.02,9.34,11.55,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:40:56 PM,M4   ,1013,0,30,9.34,11.53,30.49,9.34,11.51,31,9.34,11.45,31.01,9.34,11.56,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
