BsM_Cycle,FMZ,Waterbody_LID,Lake Name,GearType,Netting_Start_Date,Species,Species Code,ForkLength,TotalLength,RoundWeight,Sex,Sex Code,Aging_Structure,Age
2,10,16-6811-52113,Mamainse L.,2,08-19-13,Brook Trout,80,157,165,41,Male,1,Otolith,1
2,10,16-6811-52113,Mamainse L.,2,08-19-13,Brook Trout,80,166,175,59,Male,1,Otolith,1
2,10,16-6811-52113,Mamainse L.,2,08-19-13,Brook Trout,80,160,168,49,Male,1,Otolith,1
2,10,16-6811-52113,Mamainse L.,1,08-19-13,Brook Trout,80,336,351,489,Male,1,Otolith,2
2,10,16-6811-52113,Mamainse L.,1,08-19-13,Brook Trout,80,352,368,672,Male,1,Otolith,2
2,10,16-6811-52113,Mamainse L.,1,08-19-13,Brook Trout,80,209,219,107,Male,1,Otolith,1
2,10,16-6811-52113,Mamainse L.,1,08-19-13,Brook Trout,80,370,387,743,Male,1,Otolith,2
2,10,16-6811-52113,Mamainse L.,1,08-19-13,Brook Trout,80,183,192,72,Male,1,Otolith,1
2,10,16-6811-52113,Mamainse L.,1,08-19-13,Brook Trout,80,178,187,61,Male,1,Otolith,1
2,10,16-6811-52113,Mamainse L.,1,08-19-13,Brook Trout,80,230,241,135,Male,1,Otolith,2
2,10,16-6811-52113,Mamainse L.,1,08-19-13,Brook Trout,80,185,194,62,Male,1,Otolith,1
2,10,16-6811-52113,Mamainse L.,1,08-19-13,Brook Trout,80,218,229,121,Male,1,Otolith,1
2,10,16-6811-52113,Mamainse L.,1,08-19-13,Brook Trout,80,182,191,63,Male,1,Otolith,1
2,10,16-6811-52113,Mamainse L.,1,08-19-13,Brook Trout,80,324,339,475,Male,1,Otolith,2
2,10,16-6811-52113,Mamainse L.,2,08-19-13,Brook Trout,80,189,199,69,Male,1,Otolith,1
2,10,16-6811-52113,Mamainse L.,2,08-19-13,Brook Trout,80,190,200,66,Male,1,Otolith,1
2,10,16-6811-52113,Mamainse L.,2,08-19-13,Brook Trout,80,185,194,68,Male,1,Otolith,1
2,10,16-6811-52113,Mamainse L.,2,08-19-13,Brook Trout,80,50,54,1,,,,
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,242,254,160,Unknown,9,Otolith,2
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,190,200,76,Unknown,9,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,204,214,83,Unknown,9,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,224,235,124,Unknown,9,Otolith,1
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,129,136,21,Unknown,9,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,263,276,209,Unknown,9,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,303,317,357,Unknown,9,Otolith,3
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,195,205,79,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,211,221,113,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,209,219,85,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,220,231,120,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,224,235,119,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,279,292,296,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,297,311,327,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,256,268,197,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,394,412,766,Female,2,Otolith,4
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,265,278,249,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,238,250,165,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,371,388,587,Female,2,Otolith,3
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,375,392,699,Female,2,Otolith,4
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,198,208,84,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,267,280,233,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,377,394,608,Female,2,Otolith,3
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,242,254,161,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,395,413,790,Female,2,Otolith,4
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,176,185,53,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,194,204,81,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,248,260,163,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,239,251,145,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,312,326,352,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,385,402,711,Female,2,Otolith,4
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,384,401,659,Female,2,Otolith,5
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,267,280,232,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,131,138,22,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,328,343,389,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,388,406,685,Female,2,Otolith,3
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,166,175,48,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,361,377,634,Female,2,Otolith,3
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,384,401,705,Female,2,Otolith,4
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,265,278,213,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,195,205,84,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,182,191,61,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,225,236,136,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,388,406,725,Female,2,Otolith,4
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,236,247,159,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,338,354,541,Female,2,Otolith,3
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,236,247,178,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,394,412,737,Female,2,Otolith,5
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,235,246,139,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,385,402,778,Female,2,Otolith,3
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,382,399,679,Female,2,Otolith,4
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,144,152,29,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,136,143,26,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,249,261,195,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,185,194,69,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,195,205,84,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,200,210,88,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,169,178,55,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,330,345,439,Female,2,Otolith,3
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,228,239,122,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,226,237,143,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,215,226,113,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,204,214,87,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,173,182,53,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,243,255,98,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,303,317,296,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,394,412,711,Female,2,Otolith,4
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,221,232,121,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,252,264,192,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,351,367,534,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,370,387,681,Female,2,Otolith,3
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,180,189,62,Female,2,Otolith,1
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,177,186,63,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,435,454,1058,Female,2,Otolith,4
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,164,173,47,Female,2,Otolith,4
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,376,393,692,Female,2,Otolith,4
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,228,239,134,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,330,345,468,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,311,325,352,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,223,234,113,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,231,242,147,Female,2,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,260,272,228,Male,1,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,373,390,688,Male,1,Otolith,4
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,255,267,169,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,234,245,153,Male,1,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,206,216,93,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,201,211,75,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,261,273,216,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,266,279,268,Male,1,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,356,372,574,Male,1,Otolith,3
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,345,361,519,Male,1,Otolith,3
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,260,272,210,Male,1,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,159,167,52,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,391,409,722,Male,1,Otolith,4
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,396,414,796,Male,1,Otolith,4
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,261,273,222,Male,1,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,251,263,184,Male,1,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,376,393,655,Male,1,Otolith,5
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,240,252,153,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,294,308,321,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,402,420,752,Male,1,Otolith,4
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,404,422,828,Male,1,Otolith,4
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,374,391,662,Male,1,Otolith,5
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,406,424,831,Male,1,Otolith,3
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,326,341,381,Male,1,Otolith,3
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,298,312,342,Male,1,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,259,271,181,Male,1,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,224,235,126,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,346,362,528,Male,1,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,199,209,142,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,258,270,225,Male,1,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,224,235,123,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,184,193,73,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,393,411,759,Male,1,Otolith,5
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,183,192,66,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,237,248,164,Male,1,Otolith,2
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,264,277,219,Male,1,Otolith,2
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,224,235,138,Male,1,Otolith,2
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,220,231,102,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,347,363,491,Male,1,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,206,216,97,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,188,198,67,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,202,212,99,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,323,338,338,Male,1,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,236,247,147,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,359,375,588,Male,1,Otolith,3
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,239,251,148,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,250,262,175,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,200,210,89,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,211,221,104,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,183,192,78,Male,1,Otolith,1
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,363,380,657,Male,1,Otolith,3
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,333,348,468,Male,1,Otolith,2
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,261,273,206,,,,
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,247,259,173,,,,
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,198,208,85,,,,
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,229,240,136,,,,
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,303,317,333,,,,
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,238,250,154,,,,
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,263,276,211,,,,
2,10,16-6823-52566,Kwagama L.,1,08-08-13,Brook Trout,80,229,240,136,,,,
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,369,386,625,,,,
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,370,387,631,,,,
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,325,340,416,,,,
2,10,16-6823-52566,Kwagama L.,2,08-08-13,Brook Trout,80,339,355,476,,,,
2,10,16-6829-52763,Radium L.,2,06-11-15,Brook Trout,80,455,471,800,Unknown,9,Otolith,5
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,185,194,100,Unknown,9,Otolith,3
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,370,387,440,Female,2,Otolith,4
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,265,280,165,Female,2,Otolith,2
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,234,245,80,Female,2,Otolith,2
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,329,344,260,Female,2,Otolith,3
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,330,345,300,Female,2,Otolith,3
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,356,372,280,Female,2,Otolith,6
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,365,382,380,Female,2,,
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,378,395,420,Female,2,Otolith,5
2,10,16-6829-52763,Radium L.,2,06-11-15,Brook Trout,80,280,290,210,Female,2,Otolith,4
2,10,16-6829-52763,Radium L.,2,06-11-15,Brook Trout,80,390,406,600,Female,2,Otolith,4
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,213,224,110,Female,2,Otolith,3
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,333,345,400,Female,2,Otolith,5
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,276,289,250,Female,2,Otolith,3
2,10,16-6829-52763,Radium L.,2,06-11-15,Brook Trout,80,450,465,650,Female,2,Otolith,7
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,405,420,550,Male,1,Otolith,4
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,335,350,270,Male,1,Otolith,3
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,420,440,550,Male,1,Otolith,6
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,265,275,150,Male,1,Otolith,3
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,346,362,370,Male,1,Otolith,4
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,350,371,380,Male,1,Otolith,4
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,335,352,330,Male,1,Otolith,4
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,300,313,300,Male,1,Otolith,4
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,295,310,300,Male,1,Otolith,4
2,10,16-6829-52763,Radium L.,1,06-11-15,Brook Trout,80,253,265,190,Male,1,Otolith,4
2,10,16-6845-52653,Vesi L.,1,07-24-15,Brook Trout,80,221,232,110,Female,2,Otolith,3
2,10,16-6845-52653,Vesi L.,1,07-24-15,Brook Trout,80,240,252,150,Female,2,Otolith,3
2,10,16-6845-52653,Vesi L.,1,07-24-15,Brook Trout,80,275,288,250,Female,2,Otolith,3
2,10,16-6845-52653,Vesi L.,1,07-24-15,Brook Trout,80,502,511,1600,Female,2,Otolith,8
2,10,16-6845-52653,Vesi L.,1,07-24-15,Brook Trout,80,193,203,40,Female,2,Otolith,2
2,10,16-6845-52653,Vesi L.,1,07-24-15,Brook Trout,80,261,273,120,Female,2,Otolith,2
2,10,16-6845-52653,Vesi L.,1,07-24-15,Brook Trout,80,314,326,260,Female,2,Otolith,4
2,10,16-6845-52653,Vesi L.,1,07-24-15,Brook Trout,80,241,247,90,Female,2,Otolith,3
2,10,16-6845-52653,Vesi L.,1,07-24-15,Brook Trout,80,236,247,130,Female,2,Otolith,2
2,10,16-6845-52653,Vesi L.,1,07-24-15,Brook Trout,80,275,288,180,Male,1,Otolith,3
2,10,16-6845-52653,Vesi L.,1,07-24-15,Brook Trout,80,338,349,450,Male,1,Otolith,3
2,10,16-6845-52653,Vesi L.,1,07-24-15,Brook Trout,80,270,284,250,Male,1,Otolith,3
2,10,16-6845-52653,Vesi L.,1,07-24-15,Brook Trout,80,326,337,400,Male,1,Otolith,3
2,10,16-6845-52653,Vesi L.,2,07-24-15,Brook Trout,80,392,412,530,Male,1,Otolith,4
2,10,16-6845-52653,Vesi L.,1,07-24-15,Brook Trout,80,291,305,160,Male,1,Otolith,2
2,10,16-6845-52653,Vesi L.,1,07-24-15,Brook Trout,80,163,172,46,Male,1,Otolith,2
2,10,16-6845-52653,Vesi L.,1,07-24-15,Brook Trout,80,178,187,80,Male,1,Otolith,2
2,10,16-6855-52885,Sand L.,2,08-19-13,Brook Trout,80,193,201,73,Unknown,9,Pectoral Ray,1
2,10,16-6855-52885,Sand L.,2,08-19-13,Brook Trout,80,180,190,59,Unknown,9,Otolith,1
2,10,16-6855-52885,Sand L.,2,08-19-13,Brook Trout,80,182,190,67,Unknown,9,Otolith,1
2,10,16-6855-52885,Sand L.,1,08-19-13,Brook Trout,80,215,224,126,Female,2,Otolith,2
2,10,16-6855-52885,Sand L.,2,08-19-13,Brook Trout,80,208,216,92,Female,2,Pectoral Ray,2
2,10,16-6855-52885,Sand L.,1,08-19-13,Brook Trout,80,256,268,200,Female,2,Otolith,2
2,10,16-6855-52885,Sand L.,2,08-19-13,Brook Trout,80,179,186,64,Female,2,Otolith,2
2,10,16-6855-52885,Sand L.,1,08-19-13,Brook Trout,80,229,235,140,Female,2,Otolith,2
2,10,16-6855-52885,Sand L.,2,08-19-13,Brook Trout,80,222,231,123,Female,2,Pectoral Ray,2
2,10,16-6855-52885,Sand L.,2,08-19-13,Brook Trout,80,200,211,85,Female,2,Pectoral Ray,2
2,10,16-6855-52885,Sand L.,1,08-19-13,Brook Trout,80,227,234,150,Female,2,Otolith,2
2,10,16-6855-52885,Sand L.,2,08-19-13,Brook Trout,80,226,235,133,Female,2,Pectoral Ray,2
2,10,16-6855-52885,Sand L.,2,08-19-13,Brook Trout,80,169,175,55,Female,2,Pectoral Ray,2
2,10,16-6855-52885,Sand L.,2,08-19-13,Brook Trout,80,187,193,64,Female,2,Pectoral Ray,2
2,10,16-6855-52885,Sand L.,1,08-19-13,Brook Trout,80,225,235,135,Female,2,Otolith,2
2,10,16-6855-52885,Sand L.,1,08-19-13,Brook Trout,80,240,252,203,Male,1,Pectoral Ray,2
2,10,16-6855-52885,Sand L.,1,08-19-13,Brook Trout,80,191,201,74,Male,1,Otolith,2
2,10,16-6855-52885,Sand L.,2,08-19-13,Brook Trout,80,214,222,109,Male,1,Otolith,2
2,10,16-6855-52885,Sand L.,1,08-19-13,Brook Trout,80,296,306,330,Male,1,Otolith,2
2,10,16-6855-52885,Sand L.,1,08-19-13,Brook Trout,80,273,284,151,Male,1,Otolith,2
2,10,16-6855-52885,Sand L.,2,08-19-13,Brook Trout,80,278,287,282,Male,1,Otolith,2
2,10,16-6855-52885,Sand L.,2,08-19-13,Brook Trout,80,207,215,99,Male,1,Otolith,2
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,200,210,90,Unknown,9,Otolith,2
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,213,224,70,Unknown,9,Scales,1
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,338,354,300,Female,2,Scales,3
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,300,314,220,Female,2,Otolith,3
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,198,208,50,Female,2,Otolith,2
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,293,307,210,Female,2,Otolith,3
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,299,313,230,Female,2,Otolith,2
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,407,425,660,Female,2,Otolith,3
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,346,362,370,Female,2,Otolith,3
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,374,391,390,Female,2,Otolith,3
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,369,386,440,Female,2,Otolith,3
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,354,370,380,Female,2,Otolith,3
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,168,177,60,Female,2,Otolith,2
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,169,178,70,Female,2,Otolith,1
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,285,298,210,Female,2,Scales,2
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,295,309,270,Female,2,Otolith,2
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,218,229,110,Female,2,Otolith,2
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,250,262,160,Female,2,Otolith,2
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,309,322,400,Female,2,Otolith,2
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,350,358,500,Female,2,Otolith,5
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,385,400,650,Female,2,Otolith,3
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,388,400,600,Female,2,Otolith,4
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,336,350,500,Female,2,Otolith,4
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,389,404,520,Female,2,Otolith,3
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,323,337,280,Female,2,Otolith,2
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,402,414,540,Female,2,Otolith,3
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,294,308,170,Female,2,Otolith,3
2,10,16-6867-52661,Callahan L.,1,07-21-15,Brook Trout,80,246,258,110,Male,1,Otolith,2
